Epoch 1/20
Found 30 images belonging to 1 classes.
Found 30 images belonging to 1 classes.
2019-08-04 08:27:47.913689: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2
2019-08-04 08:27:48.115552: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1411] Found device 0 with properties: 
name: GeForce GTX 1070 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:01:00.0
totalMemory: 8.00GiB freeMemory: 6.61GiB
2019-08-04 08:27:48.115844: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1490] Adding visible gpu devices: 0
2019-08-04 08:27:48.477559: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] Device interconnect StreamExecutor with strength 1 edge matrix:
2019-08-04 08:27:48.477715: I tensorflow/core/common_runtime/gpu/gpu_device.cc:977]      0 
2019-08-04 08:27:48.477806: I tensorflow/core/common_runtime/gpu/gpu_device.cc:990] 0:   N 
2019-08-04 08:27:48.478011: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1103] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 6366 MB memory) -> physical GPU (device: 0, name: GeForce GTX 1070 Ti, pci bus id: 0000:01:00.0, compute capability: 6.1)
2019-08-04 08:27:54.736672: W tensorflow/core/common_runtime/bfc_allocator.cc:215] Allocator (GPU_0_bfc) ran out of memory trying to allocate 2.32GiB. The caller indicates that this is not a failure, but may mean that there could be performance gains if more memory were available.
2019-08-04 08:27:55.509972: W tensorflow/core/common_runtime/bfc_allocator.cc:215] Allocator (GPU_0_bfc) ran out of memory trying to allocate 3.38GiB. The caller indicates that this is not a failure, but may mean that there could be performance gains if more memory were available.

162/300 [===============>..............] - ETA: 1:07 - loss: 0.0094 - acc: 0.9971
163/300 [===============>..............] - ETA: 1:06 - loss: 0.0094 - acc: 0.9971
164/300 [===============>..............] - ETA: 1:06 - loss: 0.0094 - acc: 0.9971
165/300 [===============>..............] - ETA: 1:05 - loss: 0.0094 - acc: 0.9971
166/300 [===============>..............] - ETA: 1:05 - loss: 0.0094 - acc: 0.9971
167/300 [===============>..............] - ETA: 1:04 - loss: 0.0094 - acc: 0.9971
168/300 [===============>..............] - ETA: 1:04 - loss: 0.0094 - acc: 0.9971
169/300 [===============>..............] - ETA: 1:03 - loss: 0.0094 - acc: 0.9971
170/300 [================>.............] - ETA: 1:03 - loss: 0.0094 - acc: 0.9971
171/300 [================>.............] - ETA: 1:02 - loss: 0.0094 - acc: 0.9971
172/300 [================>.............] - ETA: 1:02 - loss: 0.0094 - acc: 0.9971
173/300 [================>.............] - ETA: 1:01 - loss: 0.0094 - acc: 0.9971
174/300 [================>.............] - ETA: 1:01 - loss: 0.0094 - acc: 0.9971
175/300 [================>.............] - ETA: 1:00 - loss: 0.0094 - acc: 0.9971
176/300 [================>.............] - ETA: 1:00 - loss: 0.0094 - acc: 0.9971
177/300 [================>.............] - ETA: 59s - loss: 0.0094 - acc: 0.9972 
178/300 [================>.............] - ETA: 59s - loss: 0.0094 - acc: 0.9971
179/300 [================>.............] - ETA: 59s - loss: 0.0094 - acc: 0.9971
180/300 [=================>............] - ETA: 58s - loss: 0.0094 - acc: 0.9971
181/300 [=================>............] - ETA: 58s - loss: 0.0094 - acc: 0.9971
182/300 [=================>............] - ETA: 57s - loss: 0.0094 - acc: 0.9971
183/300 [=================>............] - ETA: 57s - loss: 0.0094 - acc: 0.9971
184/300 [=================>............] - ETA: 56s - loss: 0.0094 - acc: 0.9971
185/300 [=================>............] - ETA: 56s - loss: 0.0094 - acc: 0.9971
186/300 [=================>............] - ETA: 55s - loss: 0.0094 - acc: 0.9972
187/300 [=================>............] - ETA: 55s - loss: 0.0094 - acc: 0.9972
188/300 [=================>............] - ETA: 54s - loss: 0.0094 - acc: 0.9971
189/300 [=================>............] - ETA: 54s - loss: 0.0094 - acc: 0.9971
190/300 [==================>...........] - ETA: 53s - loss: 0.0094 - acc: 0.9971
191/300 [==================>...........] - ETA: 53s - loss: 0.0094 - acc: 0.9971
192/300 [==================>...........] - ETA: 52s - loss: 0.0094 - acc: 0.9971
193/300 [==================>...........] - ETA: 52s - loss: 0.0094 - acc: 0.9971
194/300 [==================>...........] - ETA: 51s - loss: 0.0094 - acc: 0.9971
195/300 [==================>...........] - ETA: 51s - loss: 0.0094 - acc: 0.9971
196/300 [==================>...........] - ETA: 50s - loss: 0.0094 - acc: 0.9971
197/300 [==================>...........] - ETA: 50s - loss: 0.0094 - acc: 0.9972
198/300 [==================>...........] - ETA: 49s - loss: 0.0094 - acc: 0.9972
199/300 [==================>...........] - ETA: 49s - loss: 0.0094 - acc: 0.9972
200/300 [===================>..........] - ETA: 48s - loss: 0.0094 - acc: 0.9972
201/300 [===================>..........] - ETA: 48s - loss: 0.0093 - acc: 0.9972
202/300 [===================>..........] - ETA: 47s - loss: 0.0094 - acc: 0.9972
203/300 [===================>..........] - ETA: 47s - loss: 0.0093 - acc: 0.9972
204/300 [===================>..........] - ETA: 46s - loss: 0.0093 - acc: 0.9972
205/300 [===================>..........] - ETA: 46s - loss: 0.0094 - acc: 0.9972
206/300 [===================>..........] - ETA: 45s - loss: 0.0094 - acc: 0.9972
207/300 [===================>..........] - ETA: 45s - loss: 0.0093 - acc: 0.9972
208/300 [===================>..........] - ETA: 44s - loss: 0.0094 - acc: 0.9972
209/300 [===================>..........] - ETA: 44s - loss: 0.0093 - acc: 0.9972
210/300 [====================>.........] - ETA: 43s - loss: 0.0094 - acc: 0.9972
211/300 [====================>.........] - ETA: 43s - loss: 0.0093 - acc: 0.9972
212/300 [====================>.........] - ETA: 42s - loss: 0.0093 - acc: 0.9972
213/300 [====================>.........] - ETA: 42s - loss: 0.0094 - acc: 0.9972
214/300 [====================>.........] - ETA: 41s - loss: 0.0094 - acc: 0.9972
215/300 [====================>.........] - ETA: 41s - loss: 0.0093 - acc: 0.9972
216/300 [====================>.........] - ETA: 40s - loss: 0.0093 - acc: 0.9972
217/300 [====================>.........] - ETA: 40s - loss: 0.0093 - acc: 0.9972
218/300 [====================>.........] - ETA: 39s - loss: 0.0094 - acc: 0.9972
219/300 [====================>.........] - ETA: 39s - loss: 0.0094 - acc: 0.9972
220/300 [=====================>........] - ETA: 39s - loss: 0.0093 - acc: 0.9972
221/300 [=====================>........] - ETA: 38s - loss: 0.0093 - acc: 0.9972
222/300 [=====================>........] - ETA: 38s - loss: 0.0093 - acc: 0.9972
223/300 [=====================>........] - ETA: 37s - loss: 0.0093 - acc: 0.9972
224/300 [=====================>........] - ETA: 37s - loss: 0.0093 - acc: 0.9972
225/300 [=====================>........] - ETA: 36s - loss: 0.0093 - acc: 0.9972
226/300 [=====================>........] - ETA: 36s - loss: 0.0093 - acc: 0.9972
227/300 [=====================>........] - ETA: 35s - loss: 0.0093 - acc: 0.9972
228/300 [=====================>........] - ETA: 35s - loss: 0.0093 - acc: 0.9972
229/300 [=====================>........] - ETA: 34s - loss: 0.0093 - acc: 0.9972
230/300 [======================>.......] - ETA: 34s - loss: 0.0093 - acc: 0.9972
231/300 [======================>.......] - ETA: 33s - loss: 0.0093 - acc: 0.9972
232/300 [======================>.......] - ETA: 33s - loss: 0.0093 - acc: 0.9972
233/300 [======================>.......] - ETA: 32s - loss: 0.0093 - acc: 0.9972
234/300 [======================>.......] - ETA: 32s - loss: 0.0093 - acc: 0.9972
235/300 [======================>.......] - ETA: 31s - loss: 0.0093 - acc: 0.9972
236/300 [======================>.......] - ETA: 31s - loss: 0.0093 - acc: 0.9972
237/300 [======================>.......] - ETA: 30s - loss: 0.0093 - acc: 0.9972
238/300 [======================>.......] - ETA: 30s - loss: 0.0093 - acc: 0.9972
239/300 [======================>.......] - ETA: 29s - loss: 0.0093 - acc: 0.9972
240/300 [=======================>......] - ETA: 29s - loss: 0.0093 - acc: 0.9972
241/300 [=======================>......] - ETA: 28s - loss: 0.0093 - acc: 0.9972
242/300 [=======================>......] - ETA: 28s - loss: 0.0093 - acc: 0.9972
243/300 [=======================>......] - ETA: 27s - loss: 0.0093 - acc: 0.9972
244/300 [=======================>......] - ETA: 27s - loss: 0.0093 - acc: 0.9972
245/300 [=======================>......] - ETA: 26s - loss: 0.0093 - acc: 0.9972
246/300 [=======================>......] - ETA: 26s - loss: 0.0093 - acc: 0.9972
247/300 [=======================>......] - ETA: 25s - loss: 0.0093 - acc: 0.9972
248/300 [=======================>......] - ETA: 25s - loss: 0.0093 - acc: 0.9972
249/300 [=======================>......] - ETA: 24s - loss: 0.0093 - acc: 0.9972
250/300 [========================>.....] - ETA: 24s - loss: 0.0093 - acc: 0.9972
251/300 [========================>.....] - ETA: 23s - loss: 0.0093 - acc: 0.9972
252/300 [========================>.....] - ETA: 23s - loss: 0.0093 - acc: 0.9972
253/300 [========================>.....] - ETA: 22s - loss: 0.0093 - acc: 0.9972
254/300 [========================>.....] - ETA: 22s - loss: 0.0093 - acc: 0.9972
255/300 [========================>.....] - ETA: 21s - loss: 0.0093 - acc: 0.9972
256/300 [========================>.....] - ETA: 21s - loss: 0.0093 - acc: 0.9972
257/300 [========================>.....] - ETA: 20s - loss: 0.0093 - acc: 0.9972
258/300 [========================>.....] - ETA: 20s - loss: 0.0093 - acc: 0.9972
259/300 [========================>.....] - ETA: 19s - loss: 0.0093 - acc: 0.9972
260/300 [=========================>....] - ETA: 19s - loss: 0.0093 - acc: 0.9972
261/300 [=========================>....] - ETA: 19s - loss: 0.0093 - acc: 0.9972
262/300 [=========================>....] - ETA: 18s - loss: 0.0093 - acc: 0.9972
263/300 [=========================>....] - ETA: 18s - loss: 0.0093 - acc: 0.9972
264/300 [=========================>....] - ETA: 17s - loss: 0.0093 - acc: 0.9972
265/300 [=========================>....] - ETA: 17s - loss: 0.0093 - acc: 0.9972
266/300 [=========================>....] - ETA: 16s - loss: 0.0093 - acc: 0.9972
267/300 [=========================>....] - ETA: 16s - loss: 0.0093 - acc: 0.9972
268/300 [=========================>....] - ETA: 15s - loss: 0.0093 - acc: 0.9972
269/300 [=========================>....] - ETA: 15s - loss: 0.0093 - acc: 0.9972
270/300 [==========================>...] - ETA: 14s - loss: 0.0093 - acc: 0.9972
271/300 [==========================>...] - ETA: 14s - loss: 0.0093 - acc: 0.9972
272/300 [==========================>...] - ETA: 13s - loss: 0.0093 - acc: 0.9972
273/300 [==========================>...] - ETA: 13s - loss: 0.0093 - acc: 0.9972
274/300 [==========================>...] - ETA: 12s - loss: 0.0093 - acc: 0.9972
275/300 [==========================>...] - ETA: 12s - loss: 0.0093 - acc: 0.9972
276/300 [==========================>...] - ETA: 11s - loss: 0.0093 - acc: 0.9972
277/300 [==========================>...] - ETA: 11s - loss: 0.0093 - acc: 0.9972
278/300 [==========================>...] - ETA: 10s - loss: 0.0093 - acc: 0.9972
279/300 [==========================>...] - ETA: 10s - loss: 0.0093 - acc: 0.9972
280/300 [===========================>..] - ETA: 9s - loss: 0.0093 - acc: 0.9972 
281/300 [===========================>..] - ETA: 9s - loss: 0.0093 - acc: 0.9972
282/300 [===========================>..] - ETA: 8s - loss: 0.0093 - acc: 0.9972
283/300 [===========================>..] - ETA: 8s - loss: 0.0093 - acc: 0.9972
284/300 [===========================>..] - ETA: 7s - loss: 0.0092 - acc: 0.9972
285/300 [===========================>..] - ETA: 7s - loss: 0.0092 - acc: 0.9972
286/300 [===========================>..] - ETA: 6s - loss: 0.0092 - acc: 0.9972
287/300 [===========================>..] - ETA: 6s - loss: 0.0092 - acc: 0.9972
288/300 [===========================>..] - ETA: 5s - loss: 0.0093 - acc: 0.9972
289/300 [===========================>..] - ETA: 5s - loss: 0.0092 - acc: 0.9972
290/300 [============================>.] - ETA: 4s - loss: 0.0092 - acc: 0.9972
291/300 [============================>.] - ETA: 4s - loss: 0.0092 - acc: 0.9972
292/300 [============================>.] - ETA: 3s - loss: 0.0092 - acc: 0.9972
293/300 [============================>.] - ETA: 3s - loss: 0.0092 - acc: 0.9972
294/300 [============================>.] - ETA: 2s - loss: 0.0092 - acc: 0.9972
295/300 [============================>.] - ETA: 2s - loss: 0.0092 - acc: 0.9972
296/300 [============================>.] - ETA: 1s - loss: 0.0092 - acc: 0.9972
297/300 [============================>.] - ETA: 1s - loss: 0.0092 - acc: 0.9972
298/300 [============================>.] - ETA: 0s - loss: 0.0092 - acc: 0.9972
299/300 [============================>.] - ETA: 0s - loss: 0.0092 - acc: 0.9972
300/300 [==============================] - 146s 488ms/step - loss: 0.0092 - acc: 0.9972

Epoch 00004: loss improved from 0.00955 to 0.00924, saving model to filament_unet.hdf5
Epoch 5/20

  1/300 [..............................] - ETA: 2:26 - loss: 0.0090 - acc: 0.9975
  2/300 [..............................] - ETA: 2:25 - loss: 0.0095 - acc: 0.9974
  3/300 [..............................] - ETA: 2:24 - loss: 0.0106 - acc: 0.9969
  4/300 [..............................] - ETA: 2:24 - loss: 0.0106 - acc: 0.9968
  5/300 [..............................] - ETA: 2:23 - loss: 0.0100 - acc: 0.9969
  6/300 [..............................] - ETA: 2:23 - loss: 0.0096 - acc: 0.9970
  7/300 [..............................] - ETA: 2:22 - loss: 0.0102 - acc: 0.9970
  8/300 [..............................] - ETA: 2:22 - loss: 0.0101 - acc: 0.9970
  9/300 [..............................] - ETA: 2:21 - loss: 0.0102 - acc: 0.9971
 10/300 [>.............................] - ETA: 2:21 - loss: 0.0101 - acc: 0.9972
 11/300 [>.............................] - ETA: 2:20 - loss: 0.0099 - acc: 0.9972
 12/300 [>.............................] - ETA: 2:20 - loss: 0.0096 - acc: 0.9973
 13/300 [>.............................] - ETA: 2:19 - loss: 0.0093 - acc: 0.9974
 14/300 [>.............................] - ETA: 2:19 - loss: 0.0092 - acc: 0.9974
 15/300 [>.............................] - ETA: 2:18 - loss: 0.0091 - acc: 0.9974
 16/300 [>.............................] - ETA: 2:18 - loss: 0.0088 - acc: 0.9974
 17/300 [>.............................] - ETA: 2:17 - loss: 0.0094 - acc: 0.9973
 18/300 [>.............................] - ETA: 2:17 - loss: 0.0095 - acc: 0.9972
 19/300 [>.............................] - ETA: 2:17 - loss: 0.0095 - acc: 0.9972
 20/300 [=>............................] - ETA: 2:16 - loss: 0.0095 - acc: 0.9972
 21/300 [=>............................] - ETA: 2:16 - loss: 0.0096 - acc: 0.9972
 22/300 [=>............................] - ETA: 2:15 - loss: 0.0098 - acc: 0.9972
 23/300 [=>............................] - ETA: 2:15 - loss: 0.0096 - acc: 0.9972
 24/300 [=>............................] - ETA: 2:14 - loss: 0.0096 - acc: 0.9972
 25/300 [=>............................] - ETA: 2:14 - loss: 0.0096 - acc: 0.9972
 26/300 [=>............................] - ETA: 2:13 - loss: 0.0095 - acc: 0.9972
 27/300 [=>............................] - ETA: 2:13 - loss: 0.0094 - acc: 0.9972
 28/300 [=>............................] - ETA: 2:12 - loss: 0.0095 - acc: 0.9972
 29/300 [=>............................] - ETA: 2:12 - loss: 0.0094 - acc: 0.9972
 30/300 [==>...........................] - ETA: 2:11 - loss: 0.0096 - acc: 0.9972
 31/300 [==>...........................] - ETA: 2:11 - loss: 0.0095 - acc: 0.9972
 32/300 [==>...........................] - ETA: 2:10 - loss: 0.0096 - acc: 0.9972
 33/300 [==>...........................] - ETA: 2:10 - loss: 0.0096 - acc: 0.9972
 34/300 [==>...........................] - ETA: 2:09 - loss: 0.0096 - acc: 0.9972
 35/300 [==>...........................] - ETA: 2:09 - loss: 0.0096 - acc: 0.9971
 36/300 [==>...........................] - ETA: 2:08 - loss: 0.0096 - acc: 0.9972
 37/300 [==>...........................] - ETA: 2:08 - loss: 0.0096 - acc: 0.9971
 38/300 [==>...........................] - ETA: 2:07 - loss: 0.0095 - acc: 0.9972
 39/300 [==>...........................] - ETA: 2:07 - loss: 0.0095 - acc: 0.9972
 40/300 [===>..........................] - ETA: 2:06 - loss: 0.0096 - acc: 0.9971
 41/300 [===>..........................] - ETA: 2:06 - loss: 0.0096 - acc: 0.9971
 42/300 [===>..........................] - ETA: 2:05 - loss: 0.0098 - acc: 0.9971
 43/300 [===>..........................] - ETA: 2:05 - loss: 0.0098 - acc: 0.9971
 44/300 [===>..........................] - ETA: 2:04 - loss: 0.0097 - acc: 0.9971
 45/300 [===>..........................] - ETA: 2:04 - loss: 0.0096 - acc: 0.9972
 46/300 [===>..........................] - ETA: 2:03 - loss: 0.0096 - acc: 0.9971
 47/300 [===>..........................] - ETA: 2:03 - loss: 0.0096 - acc: 0.9971
 48/300 [===>..........................] - ETA: 2:02 - loss: 0.0096 - acc: 0.9972
 49/300 [===>..........................] - ETA: 2:02 - loss: 0.0096 - acc: 0.9971
 50/300 [====>.........................] - ETA: 2:01 - loss: 0.0095 - acc: 0.9972
 51/300 [====>.........................] - ETA: 2:01 - loss: 0.0095 - acc: 0.9972
 52/300 [====>.........................] - ETA: 2:00 - loss: 0.0095 - acc: 0.9972
 53/300 [====>.........................] - ETA: 2:00 - loss: 0.0095 - acc: 0.9972
 54/300 [====>.........................] - ETA: 1:59 - loss: 0.0095 - acc: 0.9972
 55/300 [====>.........................] - ETA: 1:59 - loss: 0.0096 - acc: 0.9972
 56/300 [====>.........................] - ETA: 1:59 - loss: 0.0096 - acc: 0.9972
 57/300 [====>.........................] - ETA: 1:58 - loss: 0.0096 - acc: 0.9971
 58/300 [====>.........................] - ETA: 1:58 - loss: 0.0095 - acc: 0.9972
 59/300 [====>.........................] - ETA: 1:57 - loss: 0.0095 - acc: 0.9972
 60/300 [=====>........................] - ETA: 1:57 - loss: 0.0095 - acc: 0.9972
 61/300 [=====>........................] - ETA: 1:56 - loss: 0.0094 - acc: 0.9972
 62/300 [=====>........................] - ETA: 1:56 - loss: 0.0094 - acc: 0.9972
 63/300 [=====>........................] - ETA: 1:55 - loss: 0.0094 - acc: 0.9972
 64/300 [=====>........................] - ETA: 1:55 - loss: 0.0094 - acc: 0.9972
 65/300 [=====>........................] - ETA: 1:54 - loss: 0.0094 - acc: 0.9972
 66/300 [=====>........................] - ETA: 1:54 - loss: 0.0093 - acc: 0.9972
 67/300 [=====>........................] - ETA: 1:53 - loss: 0.0093 - acc: 0.9972
 68/300 [=====>........................] - ETA: 1:53 - loss: 0.0094 - acc: 0.9972
 69/300 [=====>........................] - ETA: 1:52 - loss: 0.0094 - acc: 0.9972
 70/300 [======>.......................] - ETA: 1:52 - loss: 0.0094 - acc: 0.9972
 71/300 [======>.......................] - ETA: 1:51 - loss: 0.0094 - acc: 0.9972
 72/300 [======>.......................] - ETA: 1:51 - loss: 0.0094 - acc: 0.9972
 73/300 [======>.......................] - ETA: 1:50 - loss: 0.0094 - acc: 0.9972
 74/300 [======>.......................] - ETA: 1:50 - loss: 0.0094 - acc: 0.9972
 75/300 [======>.......................] - ETA: 1:49 - loss: 0.0094 - acc: 0.9972
 76/300 [======>.......................] - ETA: 1:49 - loss: 0.0093 - acc: 0.9972
 77/300 [======>.......................] - ETA: 1:48 - loss: 0.0094 - acc: 0.9972
 78/300 [======>.......................] - ETA: 1:48 - loss: 0.0094 - acc: 0.9972
 79/300 [======>.......................] - ETA: 1:47 - loss: 0.0094 - acc: 0.9972
 80/300 [=======>......................] - ETA: 1:47 - loss: 0.0094 - acc: 0.9972
 81/300 [=======>......................] - ETA: 1:46 - loss: 0.0094 - acc: 0.9972
 82/300 [=======>......................] - ETA: 1:46 - loss: 0.0093 - acc: 0.9972
 83/300 [=======>......................] - ETA: 1:45 - loss: 0.0093 - acc: 0.9972
 84/300 [=======>......................] - ETA: 1:45 - loss: 0.0094 - acc: 0.9972
 85/300 [=======>......................] - ETA: 1:44 - loss: 0.0094 - acc: 0.9972
 86/300 [=======>......................] - ETA: 1:44 - loss: 0.0094 - acc: 0.9972
 87/300 [=======>......................] - ETA: 1:43 - loss: 0.0094 - acc: 0.9972
 88/300 [=======>......................] - ETA: 1:43 - loss: 0.0094 - acc: 0.9972
 89/300 [=======>......................] - ETA: 1:42 - loss: 0.0093 - acc: 0.9972
 90/300 [========>.....................] - ETA: 1:42 - loss: 0.0093 - acc: 0.9972
 91/300 [========>.....................] - ETA: 1:41 - loss: 0.0094 - acc: 0.9972
 92/300 [========>.....................] - ETA: 1:41 - loss: 0.0093 - acc: 0.9972
 93/300 [========>.....................] - ETA: 1:40 - loss: 0.0093 - acc: 0.9972
 94/300 [========>.....................] - ETA: 1:40 - loss: 0.0093 - acc: 0.9972
 95/300 [========>.....................] - ETA: 1:39 - loss: 0.0093 - acc: 0.9972
 96/300 [========>.....................] - ETA: 1:39 - loss: 0.0093 - acc: 0.9972
 97/300 [========>.....................] - ETA: 1:38 - loss: 0.0094 - acc: 0.9972
 98/300 [========>.....................] - ETA: 1:38 - loss: 0.0094 - acc: 0.9972
 99/300 [========>.....................] - ETA: 1:37 - loss: 0.0093 - acc: 0.9972
100/300 [=========>....................] - ETA: 1:37 - loss: 0.0093 - acc: 0.9972
101/300 [=========>....................] - ETA: 1:37 - loss: 0.0093 - acc: 0.9972
102/300 [=========>....................] - ETA: 1:36 - loss: 0.0093 - acc: 0.9972
103/300 [=========>....................] - ETA: 1:36 - loss: 0.0093 - acc: 0.9972
104/300 [=========>....................] - ETA: 1:35 - loss: 0.0093 - acc: 0.9972
105/300 [=========>....................] - ETA: 1:35 - loss: 0.0093 - acc: 0.9972
106/300 [=========>....................] - ETA: 1:34 - loss: 0.0093 - acc: 0.9972
107/300 [=========>....................] - ETA: 1:34 - loss: 0.0093 - acc: 0.9972
108/300 [=========>....................] - ETA: 1:33 - loss: 0.0092 - acc: 0.9972
109/300 [=========>....................] - ETA: 1:33 - loss: 0.0092 - acc: 0.9972
110/300 [==========>...................] - ETA: 1:32 - loss: 0.0092 - acc: 0.9972
111/300 [==========>...................] - ETA: 1:32 - loss: 0.0092 - acc: 0.9972
112/300 [==========>...................] - ETA: 1:31 - loss: 0.0093 - acc: 0.9972
113/300 [==========>...................] - ETA: 1:31 - loss: 0.0093 - acc: 0.9972
114/300 [==========>...................] - ETA: 1:30 - loss: 0.0093 - acc: 0.9972
115/300 [==========>...................] - ETA: 1:30 - loss: 0.0093 - acc: 0.9973
116/300 [==========>...................] - ETA: 1:29 - loss: 0.0093 - acc: 0.9972
117/300 [==========>...................] - ETA: 1:29 - loss: 0.0092 - acc: 0.9973
118/300 [==========>...................] - ETA: 1:28 - loss: 0.0093 - acc: 0.9972
119/300 [==========>...................] - ETA: 1:28 - loss: 0.0093 - acc: 0.9972
120/300 [===========>..................] - ETA: 1:27 - loss: 0.0092 - acc: 0.9972
121/300 [===========>..................] - ETA: 1:27 - loss: 0.0092 - acc: 0.9972
122/300 [===========>..................] - ETA: 1:26 - loss: 0.0092 - acc: 0.9972
123/300 [===========>..................] - ETA: 1:26 - loss: 0.0092 - acc: 0.9972
124/300 [===========>..................] - ETA: 1:25 - loss: 0.0092 - acc: 0.9972
125/300 [===========>..................] - ETA: 1:25 - loss: 0.0092 - acc: 0.9972
126/300 [===========>..................] - ETA: 1:24 - loss: 0.0092 - acc: 0.9972
127/300 [===========>..................] - ETA: 1:24 - loss: 0.0093 - acc: 0.9972
128/300 [===========>..................] - ETA: 1:23 - loss: 0.0093 - acc: 0.9973
129/300 [===========>..................] - ETA: 1:23 - loss: 0.0093 - acc: 0.9973
130/300 [============>.................] - ETA: 1:22 - loss: 0.0093 - acc: 0.9973
131/300 [============>.................] - ETA: 1:22 - loss: 0.0093 - acc: 0.9973
132/300 [============>.................] - ETA: 1:21 - loss: 0.0092 - acc: 0.9973
133/300 [============>.................] - ETA: 1:21 - loss: 0.0092 - acc: 0.9973
134/300 [============>.................] - ETA: 1:20 - loss: 0.0092 - acc: 0.9973
135/300 [============>.................] - ETA: 1:20 - loss: 0.0092 - acc: 0.9973
136/300 [============>.................] - ETA: 1:19 - loss: 0.0092 - acc: 0.9973
137/300 [============>.................] - ETA: 1:19 - loss: 0.0092 - acc: 0.9973
138/300 [============>.................] - ETA: 1:18 - loss: 0.0092 - acc: 0.9973
139/300 [============>.................] - ETA: 1:18 - loss: 0.0092 - acc: 0.9973
140/300 [=============>................] - ETA: 1:18 - loss: 0.0092 - acc: 0.9973
141/300 [=============>................] - ETA: 1:17 - loss: 0.0092 - acc: 0.9973
142/300 [=============>................] - ETA: 1:17 - loss: 0.0092 - acc: 0.9973
143/300 [=============>................] - ETA: 1:16 - loss: 0.0092 - acc: 0.9973
144/300 [=============>................] - ETA: 1:16 - loss: 0.0092 - acc: 0.9973
145/300 [=============>................] - ETA: 1:15 - loss: 0.0092 - acc: 0.9973
146/300 [=============>................] - ETA: 1:15 - loss: 0.0092 - acc: 0.9973
147/300 [=============>................] - ETA: 1:14 - loss: 0.0092 - acc: 0.9973
148/300 [=============>................] - ETA: 1:14 - loss: 0.0092 - acc: 0.9973
149/300 [=============>................] - ETA: 1:13 - loss: 0.0092 - acc: 0.9973
150/300 [==============>...............] - ETA: 1:13 - loss: 0.0092 - acc: 0.9973
151/300 [==============>...............] - ETA: 1:12 - loss: 0.0092 - acc: 0.9973
152/300 [==============>...............] - ETA: 1:12 - loss: 0.0092 - acc: 0.9973
153/300 [==============>...............] - ETA: 1:11 - loss: 0.0092 - acc: 0.9973
154/300 [==============>...............] - ETA: 1:11 - loss: 0.0092 - acc: 0.9973
155/300 [==============>...............] - ETA: 1:10 - loss: 0.0092 - acc: 0.9973
156/300 [==============>...............] - ETA: 1:10 - loss: 0.0092 - acc: 0.9973
157/300 [==============>...............] - ETA: 1:09 - loss: 0.0092 - acc: 0.9973
158/300 [==============>...............] - ETA: 1:09 - loss: 0.0092 - acc: 0.9973
159/300 [==============>...............] - ETA: 1:08 - loss: 0.0092 - acc: 0.9973
160/300 [===============>..............] - ETA: 1:08 - loss: 0.0092 - acc: 0.9973
161/300 [===============>..............] - ETA: 1:07 - loss: 0.0092 - acc: 0.9973
162/300 [===============>..............] - ETA: 1:07 - loss: 0.0092 - acc: 0.9973
163/300 [===============>..............] - ETA: 1:06 - loss: 0.0092 - acc: 0.9973
164/300 [===============>..............] - ETA: 1:06 - loss: 0.0092 - acc: 0.9973
165/300 [===============>..............] - ETA: 1:05 - loss: 0.0092 - acc: 0.9973
166/300 [===============>..............] - ETA: 1:05 - loss: 0.0091 - acc: 0.9973
167/300 [===============>..............] - ETA: 1:04 - loss: 0.0091 - acc: 0.9973
168/300 [===============>..............] - ETA: 1:04 - loss: 0.0092 - acc: 0.9973
169/300 [===============>..............] - ETA: 1:03 - loss: 0.0092 - acc: 0.9973
170/300 [================>.............] - ETA: 1:03 - loss: 0.0092 - acc: 0.9973
171/300 [================>.............] - ETA: 1:02 - loss: 0.0092 - acc: 0.9973
172/300 [================>.............] - ETA: 1:02 - loss: 0.0092 - acc: 0.9973
173/300 [================>.............] - ETA: 1:01 - loss: 0.0092 - acc: 0.9973
174/300 [================>.............] - ETA: 1:01 - loss: 0.0092 - acc: 0.9973
175/300 [================>.............] - ETA: 1:00 - loss: 0.0092 - acc: 0.9973
176/300 [================>.............] - ETA: 1:00 - loss: 0.0092 - acc: 0.9973
177/300 [================>.............] - ETA: 59s - loss: 0.0092 - acc: 0.9973 
178/300 [================>.............] - ETA: 59s - loss: 0.0092 - acc: 0.9973
179/300 [================>.............] - ETA: 58s - loss: 0.0092 - acc: 0.9973
180/300 [=================>............] - ETA: 58s - loss: 0.0092 - acc: 0.9973
181/300 [=================>............] - ETA: 58s - loss: 0.0092 - acc: 0.9973
182/300 [=================>............] - ETA: 57s - loss: 0.0092 - acc: 0.9973
183/300 [=================>............] - ETA: 57s - loss: 0.0092 - acc: 0.9973
184/300 [=================>............] - ETA: 56s - loss: 0.0092 - acc: 0.9973
185/300 [=================>............] - ETA: 56s - loss: 0.0092 - acc: 0.9973
186/300 [=================>............] - ETA: 55s - loss: 0.0092 - acc: 0.9973
